symbol,decision_ts_ms,date,era,block,decile,is_d9,btc_up,ret1,turnover_spike_168h,max_ret168,hold_h,n_settlements,long_gross,long_funding,short_path,long_net45,stratum
1000000MOGUSDT,1776715200000,2026-04-20,e2526,734,8,0,1,0.07794015309672941,28.402966626983133,0.07794015309672941,24.0,6,-0.028350515463917647,-0.00124407,0.028350515463917647,-0.034094585463917644,2-2-2
1000000MOGUSDT,1776801600000,2026-04-21,e2526,734,8,0,1,-0.006680026720106924,0.9500091541412522,0.07794015309672941,24.0,6,0.14323607427055718,-0.00047401,-0.14323607427055718,0.13826206427055718,0-1-2
1000000MOGUSDT,1777424400000,2026-04-29,e2526,734,7,0,1,-0.0033025099075296716,0.09953263904188388,0.04131147540983604,24.0,6,-0.0013183915622940745,-0.00030000000000000003,0.0013183915622940745,-0.006118391562294074,1-0-0
1000BONKUSDT,1722128400000,2024-07-28,e2324,711,8,0,1,-0.0069302029559438205,0.6273912463302891,0.04713583262864485,24.0,6,0.0057010135135133755,-0.00012175,-0.0057010135135133755,0.0010792635135133755,0-1-0
1000BONKUSDT,1722560400000,2024-08-02,e2324,712,7,0,1,-0.006887714239948828,1.5675102784163024,0.03324984886432336,24.0,6,-0.08347320587874074,-0.00011857999999999999,0.08347320587874074,-0.08809178587874074,0-2-0
1000BONKUSDT,1723424400000,2024-08-12,e2324,712,9,1,1,0.017813463788152628,0.6786839181439785,0.08547062143349837,24.0,6,0.04078872067010031,0.00027516000000000004,-0.04078872067010031,0.036563880670100316,2-1-2
1000BONKUSDT,1723687200000,2024-08-15,e2324,712,7,0,0,-0.006521401583769015,0.414528598792431,0.04604480314553272,24.0,6,-0.03143110739831867,0.00035269,0.03143110739831867,-0.03557841739831867,0-0-0
1000BONKUSDT,1723773600000,2024-08-16,e2324,712,7,0,0,-0.004971092019235845,0.497856920056133,0.04604480314553272,24.0,6,-0.04819147215783526,0.00045347,0.04819147215783526,-0.05223800215783526,0-0-0
1000BONKUSDT,1723860000000,2024-08-17,e2324,712,7,0,0,0.007365956717866773,0.6753001453757994,0.04604480314553272,24.0,6,0.030582771705272904,0.00081781,-0.030582771705272904,0.026900581705272906,2-1-0
1000BONKUSDT,1723946400000,2024-08-18,e2324,712,7,0,0,-0.006108396268325156,0.5932061408839123,0.04604480314553272,24.0,6,-0.023850085178875657,0.00059287,0.023850085178875657,-0.02775721517887566,0-1-0
1000BONKUSDT,1724036400000,2024-08-19,e2324,712,7,0,0,0.008459180197570193,0.5983023158398831,0.04604480314553272,24.0,6,0.019342142254709094,-0.00003248,-0.019342142254709094,0.014809662254709092,2-1-0
1000BONKUSDT,1724518800000,2024-08-24,e2324,712,8,0,0,0.0520130376899417,7.426151448205294,0.0520130376899417,24.0,6,-0.06456037877782206,-0.00014264000000000003,0.06456037877782206,-0.06920301877782206,2-2-1
1000BONKUSDT,1724605200000,2024-08-25,e2324,712,8,0,0,-0.002741150337917664,0.9496181049424899,0.0520130376899417,24.0,6,-0.05416272469252603,-0.00022027,0.05416272469252603,-0.05888299469252603,1-1-1
1000BONKUSDT,1724691600000,2024-08-26,e2324,712,9,1,0,0.007755791985681659,0.9366449567332384,0.0520130376899417,24.0,6,-0.0266566641660414,0.00030925,0.0266566641660414,-0.0308474141660414,2-1-1
1000BONKUSDT,1725584400000,2024-09-06,e2324,713,7,0,0,-0.007275257797178525,2.758238985680882,0.034918503143886115,24.0,6,-0.00433526011560692,0.00026633,0.00433526011560692,-0.008568930115606919,0-2-0
1000BONKUSDT,1725670800000,2024-09-07,e2324,713,9,1,0,0.019580596260737826,2.604061515286288,0.05155882913200838,24.0,6,0.006941376916766551,-0.00011870000000000001,-0.006941376916766551,0.0023226769167665508,2-2-1
1000BONKUSDT,1726016400000,2024-09-11,e2324,713,9,1,0,-0.0045834300301695885,0.5524947986446075,0.05155882913200838,24.0,6,0.004853219696969724,-0.00012574,-0.004853219696969724,0.00022747969696972417,0-0-1
1000BONKUSDT,1726102800000,2024-09-12,e2324,713,9,1,0,0.0058507750769045686,0.7665411582781152,0.05155882913200838,24.0,6,-0.006302273530451097,-0.00029553,0.006302273530451097,-0.011097803530451096,1-1-1
1000BONKUSDT,1726189200000,2024-09-13,e2324,713,8,0,0,-0.005445602529570159,0.6961317612575069,0.05155882913200838,24.0,6,0.03621599193883007,-0.0002813,-0.03621599193883007,0.03143469193883008,0-1-1
