symbol,sign,threshold,persistence,entry,era,age_cell,week_block,hold_h,n_alt_settlements_hold,gross_alt,alt_funding,gross_btc,btc_funding,net_unhedged,net_hedged,capped
0GUSDT,-1,0.0015,1,2025-11-14,e2526,age_30_240,105652,2.0,2,0.009908110267678794,0.00040021,-0.016212752996040303,0.0,0.005808320267678794,-0.014904432728361509,false
0GUSDT,-1,0.0015,2,2025-11-14,e2526,age_30_240,105652,1.0,0,0.0007125890736343621,-0.0,-0.002641513735560652,0.0,-0.0037874109263656376,-0.01092892466192629,false
0GUSDT,-1,0.0015,1,2025-11-15,e2526,age_30_240,105652,1.0,1,-0.006647211413748355,0.00014722,0.0032275634541465426,0.0,-0.010999991413748356,-0.012272427959601812,false
0GUSDT,-1,0.0015,1,2025-11-15,e2526,age_30_240,105652,4.0,4,-0.005829562015801204,0.00091195,0.008967718709747219,0.0,-0.009417612015801203,-0.004949893306053985,false
0GUSDT,-1,0.0015,2,2025-11-15,e2526,age_30_240,105652,3.0,3,-0.010384057417729298,0.00050651,0.009859872346618448,0.0,-0.014377547417729297,-0.00901767507111085,false
0GUSDT,-1,0.0015,1,2025-11-16,e2526,age_30_240,105653,51.0,52,-0.15795569711886492,0.02844922,0.04736433539291074,0.00053836,-0.13400647711886493,-0.09060378172595418,false
0GUSDT,-1,0.0015,2,2025-11-16,e2526,age_30_240,105653,50.0,50,-0.12764361781910893,0.02567039,0.046531161641137464,0.00053836,-0.10647322781910894,-0.06390370617797146,false
0GUSDT,-1,0.0015,1,2025-11-21,e2526,age_30_240,105653,1.0,0,0.013484268353587403,-0.0,0.004727003917544548,0.0,0.008984268353587403,0.009211272271131951,false
0GUSDT,-1,0.0015,1,2025-11-21,e2526,age_30_240,105653,1.0,2,-0.0004958677685950041,0.00002203,-0.005893754250888561,0.0,-0.004973837768595004,-0.015367592019483563,false
0GUSDT,-1,0.0015,1,2025-11-22,e2526,age_30_240,105653,22.0,22,0.0726190476190478,0.02337999,0.005327507839751999,0.00015604,0.0914990376190478,0.09248258545879981,false
0GUSDT,-1,0.0015,2,2025-11-22,e2526,age_30_240,105653,21.0,22,0.053801169590643294,0.02337999,-0.0023363158642237813,0.00015604,0.0726811595906433,0.06600088372641952,false
0GUSDT,-1,0.0015,1,2025-11-23,e2526,age_30_240,105654,74.0,74,-0.1548746518105849,0.04855968,-0.03230223798438936,0.00001889,-0.11081497181058492,-0.1475983197949743,false
0GUSDT,-1,0.0015,2,2025-11-23,e2526,age_30_240,105654,73.0,73,-0.17453407699632695,0.04689831,-0.021377603028979175,0.00001889,-0.13213576699632695,-0.15799448002530614,false
0GUSDT,-1,0.0015,1,2025-11-26,e2526,age_30_240,105654,1.0,0,-0.005959375524593025,-0.0,-0.009809470562385014,0.0,-0.010459375524593025,-0.02476884608697804,false
0GUSDT,-1,0.0015,1,2025-11-26,e2526,age_30_240,105654,2.0,2,-0.0062893081761005165,0.00041284,0.0032451605599788103,0.0,-0.010376468176100516,-0.011631307616121706,false
0GUSDT,-1,0.0015,2,2025-11-26,e2526,age_30_240,105654,1.0,1,0.0,0.00016124,0.0012488420687408741,0.0,-0.00433876,-0.007589917931259125,false
0GUSDT,-1,0.0015,1,2025-11-27,e2526,age_30_240,105654,1.0,1,-0.004422932487690767,0.00017171,-0.007389418600279196,0.0,-0.008751222487690766,-0.020640641087969962,false
0GUSDT,-1,0.0015,1,2025-11-27,e2526,age_30_240,105654,1.0,2,0.0018614095947202536,0.00034606999999999997,-0.0020175882736055417,0.0,-0.002292520405279746,-0.008810108678885287,false
0GUSDT,-1,0.0015,1,2025-11-27,e2526,age_30_240,105654,1.0,0,0.005751987819319959,-0.0,-0.002931861170984984,0.0,0.0012519878193199595,-0.006179873351665024,false
0GUSDT,-1,0.0015,1,2025-11-28,e2526,age_30_240,105654,2.0,2,0.0022784604117502827,0.00033825,0.001509213772014406,0.0,-0.001883289588249717,-0.0048740758162353105,false
0GUSDT,-1,0.0015,2,2025-11-28,e2526,age_30_240,105654,1.0,1,0.004485402055129706,0.00014019,-0.0031006795270305254,0.0,0.00012559205512970625,-0.007475087471900819,false
0GUSDT,-1,0.0015,1,2025-11-30,e2526,age_30_240,105655,1.0,2,0.002307692307692344,0.00032206,-0.004196670233179933,0.0000388,-0.0018702476923076559,-0.01052811792548759,false
0GUSDT,-1,0.0015,1,2025-12-01,e2526,age_30_240,105655,4.0,4,-0.04429422751934542,0.00074049,0.013394312208781955,0.0,-0.04805373751934541,-0.03915942531056346,false
0GUSDT,-1,0.0015,2,2025-12-01,e2526,age_30_240,105655,3.0,4,-0.04113867570944141,0.00074049,0.008290881069058842,0.0,-0.0448981857094414,-0.041107304640382564,false
0GUSDT,-1,0.0015,1,2025-12-05,e2526,age_30_240,105655,8.0,2,-0.005586592178770999,0.0015686300000000001,-0.003858054079970641,0.00003693,-0.008517962178770998,-0.016839086258741642,false
0GUSDT,-1,0.0015,2,2025-12-06,e2526,age_30_240,105655,4.0,1,-0.011395192952216804,0.00073465,-0.002573219276321259,0.0,-0.015160542952216804,-0.02223376222853806,false
0GUSDT,-1,0.0015,1,2025-12-06,e2526,age_30_240,105655,20.0,5,-0.000588812561334584,0.00498452,-0.002878808762605267,0.0000237,-0.0001042925613345836,-0.007459401323939851,false
0GUSDT,-1,0.0015,2,2025-12-06,e2526,age_30_240,105655,16.0,4,-0.0025465230166502595,0.00405014,0.00037083204882470966,0.0000237,-0.0029963830166502593,-0.00710185096782555,false
0GUSDT,-1,0.0015,1,2025-12-07,e2526,age_30_240,105656,24.0,6,-0.009439586645468956,0.00783461,-0.028147383089838218,0.00011218000000000001,-0.006104976645468955,-0.03864017973530717,false
0GUSDT,-1,0.0015,2,2025-12-07,e2526,age_30_240,105656,20.0,5,-0.003996403237086499,0.00606402,-0.026314788971785408,0.00011218000000000001,-0.0024323832370864986,-0.03313499220887191,false
0GUSDT,-1,0.0015,1,2025-12-08,e2526,age_30_240,105656,20.0,5,-0.04428007889546359,0.00492194,0.013849415945797139,0.00010626,-0.04385813889546359,-0.03440246294966645,false
0GUSDT,-1,0.0015,2,2025-12-08,e2526,age_30_240,105656,16.0,4,-0.02759381898454749,0.00394849,-0.005892413142783548,0.00007230999999999999,-0.028145328984547493,-0.03846543212733104,false
0GUSDT,-1,0.0015,1,2025-12-09,e2526,age_30_240,105656,36.0,9,-0.06727622714148218,0.00978123,0.03993975366130342,0.00010568,-0.061994997141482176,-0.026449563480178753,false
0GUSDT,-1,0.0015,2,2025-12-09,e2526,age_30_240,105656,32.0,8,-0.07625583833762273,0.00902765,0.028886319878979494,0.00010568,-0.07172818833762273,-0.04723618845864324,false
0GUSDT,-1,0.0015,1,2025-12-11,e2526,age_30_240,105656,24.0,6,-0.0051309460181721,0.00653339,-0.026545319597159,0.00017712,-0.0030975560181720997,-0.0339657556153311,false
0GUSDT,-1,0.0015,2,2025-12-11,e2526,age_30_240,105656,20.0,5,0.004208027621924959,0.00547405,-0.029939512308230887,0.00011612,0.0051820776219249605,-0.029141314686305923,false
0GUSDT,-1,0.0015,1,2025-12-12,e2526,age_30_240,105656,8.0,2,-0.004318181818181888,0.0014516400000000001,-0.0019387755102040494,1.21e-6,-0.007366541818181888,-0.013804107328385936,false
0GUSDT,-1,0.0015,2,2025-12-13,e2526,age_30_240,105656,4.0,1,-0.0015952597994531859,0.00056572,-0.0006413600821473242,0.0,-0.005529539799453186,-0.010670899881600509,false
